epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h
417,DATA13,DATA13,2021-11-18 04:45:47.000000,1321245947.0,30.534804725,114.421190776,12.624,13.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010530137358084463
418,DATA13,DATA13,2021-11-18 04:45:48.000000,1321245948.0,30.53480471,114.421190787,12.6232,25.5,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.012130538686062042
419,DATA13,DATA13,2021-11-18 04:45:49.000000,1321245949.0,30.534804717,114.421190783,12.6243,16.1,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011470012571007639
420,DATA13,DATA13,2021-11-18 04:45:50.000000,1321245950.0,30.534804721,114.421190786,12.6255,16.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011582233470312273
421,DATA13,DATA13,2021-11-18 04:45:51.000000,1321245951.0,30.534804709,114.42119078,12.6317,25.0,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01157316718486964
422,DATA13,DATA13,2021-11-18 04:45:52.000000,1321245952.0,30.534804703,114.421190784,12.6285,22.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.012221795775558637
423,DATA13,DATA13,2021-11-18 04:45:53.000000,1321245953.0,30.534804711,114.421190765,12.6289,14.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010196858018446867
424,DATA13,DATA13,2021-11-18 04:45:54.000000,1321245954.0,30.534804713,114.421190775,12.6311,12.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010946961191704511
425,DATA13,DATA13,2021-11-18 04:45:55.000000,1321245955.0,30.534804711,114.421190775,12.6302,19.5,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011044873124348709
426,DATA13,DATA13,2021-11-18 04:45:56.000000,1321245956.0,30.534804713,114.421190758,12.626,24.8,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.00950311575041265
427,DATA13,DATA13,2021-11-18 04:45:57.000000,1321245957.0,30.534804719,114.421190763,12.6263,19.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009621388773550503
428,DATA13,DATA13,2021-11-18 04:45:58.000000,1321245958.0,30.534804698,114.42119077,12.6309,20.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011364204775600599
429,DATA13,DATA13,2021-11-18 04:45:59.000000,1321245959.0,30.534804709,114.42119078,12.6253,16.6,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011573166832326032
430,DATA13,DATA13,2021-11-18 04:46:00.000000,1321245960.0,30.534804711,114.42119077,12.6243,20.8,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010618489330025791
431,DATA13,DATA13,2021-11-18 04:46:01.000000,1321245961.0,30.534804694,114.421190774,12.6311,17.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01193220531345489
432,DATA13,DATA13,2021-11-18 04:46:02.000000,1321245962.0,30.534804733,114.42119078,12.6219,14.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01064933982283556
433,DATA13,DATA13,2021-11-18 04:46:03.000000,1321245963.0,30.53480471,114.421190781,12.6254,15.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011610116922790745
434,DATA13,DATA13,2021-11-18 04:46:04.000000,1321245964.0,30.534804709,114.421190776,12.6256,15.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011231360266498878
435,DATA13,DATA13,2021-11-18 04:46:05.000000,1321245965.0,30.534804708,114.421190765,12.6247,19.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01036292260244136
436,DATA13,DATA13,2021-11-18 04:46:06.000000,1321245966.0,30.534804724,114.421190778,12.6255,15.1,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010747728917200494
437,DATA13,DATA13,2021-11-18 04:46:07.000000,1321245967.0,30.534804717,114.421190754,12.6266,13.5,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.008951186790930018
438,DATA13,DATA13,2021-11-18 04:46:08.000000,1321245968.0,30.534804726,114.421190779,12.6195,14.3,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01076835241451509
439,DATA13,DATA13,2021-11-18 04:46:09.000000,1321245969.0,30.534804729,114.421190805,12.6182,12.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.013085890884942024
440,DATA13,DATA13,2021-11-18 04:46:10.000000,1321245970.0,30.534804706,114.421190769,12.6217,16.5,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010806181489513103
441,DATA13,DATA13,2021-11-18 04:46:11.000000,1321245971.0,30.534804718,114.42119076,12.627,13.7,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009410296435033192
442,DATA13,DATA13,2021-11-18 04:46:12.000000,1321245972.0,30.534804714,114.421190759,12.6191,16.8,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009531997716134978
443,DATA13,DATA13,2021-11-18 04:46:13.000000,1321245973.0,30.534804711,114.421190768,12.6203,20.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010449235413366752
444,DATA13,DATA13,2021-11-18 04:46:14.000000,1321245974.0,30.534804717,114.42119078,12.6204,10.1,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011203650195922258
445,DATA13,DATA13,2021-11-18 04:46:15.000000,1321245975.0,30.534804699,114.421190762,12.6276,18.8,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010673116688267882
446,DATA13,DATA13,2021-11-18 04:46:16.000000,1321245976.0,30.534804713,114.421190775,12.6225,14.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010946960980548683
447,DATA13,DATA13,2021-11-18 04:46:17.000000,1321245977.0,30.534804708,114.421190747,12.6245,19.5,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.008922311151768067
448,DATA13,DATA13,2021-11-18 04:46:18.000000,1321245978.0,30.534804716,114.421190762,12.6224,13.1,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009681541497880971
449,DATA13,DATA13,2021-11-18 04:46:19.000000,1321245979.0,30.534804713,114.421190763,12.6227,12.3,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009921742789053771
450,DATA13,DATA13,2021-11-18 04:46:20.000000,1321245980.0,30.534804704,114.421190773,12.6177,18.2,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01124944140023112
451,DATA13,DATA13,2021-11-18 04:46:21.000000,1321245981.0,30.534804694,114.421190739,12.6289,14.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009382624511372908
452,DATA13,DATA13,2021-11-18 04:46:22.000000,1321245982.0,30.534804708,114.421190763,12.6272,23.6,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01019845606480796
453,DATA13,DATA13,2021-11-18 04:46:23.000000,1321245983.0,30.534804722,114.421190774,12.6234,19.1,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010463211277313434
454,DATA13,DATA13,2021-11-18 04:46:24.000000,1321245984.0,30.534804697,114.42119076,12.6251,20.6,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010652973265355392
455,DATA13,DATA13,2021-11-18 04:46:25.000000,1321245985.0,30.53480472,114.421190763,12.623,11.3,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009574907474910983
456,DATA13,DATA13,2021-11-18 04:46:26.000000,1321245986.0,30.534804711,114.421190752,12.6243,16.6,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.0091275491463751
457,DATA13,DATA13,2021-11-18 04:46:27.000000,1321245987.0,30.534804703,114.421190753,12.6232,19.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009715320190485733
458,DATA13,DATA13,2021-11-18 04:46:28.000000,1321245988.0,30.534804708,114.421190775,12.6258,13.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011198369301124519
459,DATA13,DATA13,2021-11-18 04:46:29.000000,1321245989.0,30.534804706,114.421190748,12.6196,21.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009132011522387186
460,DATA13,DATA13,2021-11-18 04:46:30.000000,1321245990.0,30.534804715,114.421190764,12.6205,13.7,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.009902912093651215
461,DATA13,DATA13,2021-11-18 04:46:31.000000,1321245991.0,30.534804686,114.42119078,12.6161,23.0,25,0.005232590180780452,0.0109,30.5348047558,114.4211906722,0.012918915575337173
462,DATA13,DATA13,2021-11-18 04:46:32.000000,1321245992.0,30.534804687,114.421190748,12.6252,40.1,25,0.005232590180780452,0.0109,30.5348047558,114.4211906722,0.010539859726340858
463,DATA13,DATA13,2021-11-18 04:46:33.000000,1321245993.0,30.534804694,114.42119078,12.6204,15.0,25,0.005232590180780452,0.0109,30.5348047558,114.4211906722,0.01240802642027026
464,DATA13,DATA13,2021-11-18 04:46:34.000000,1321245994.0,30.534804723,114.421190786,12.6209,14.5,25,0.005232590180780452,0.0109,30.5348047558,114.4211906722,0.011510277055072985
465,DATA13,DATA13,2021-11-18 04:46:35.000000,1321245995.0,30.534804705,114.421190786,12.6228,15.7,25,0.005232590180780452,0.0109,30.5348047558,114.4211906722,0.012287430711523474
466,DATA13,DATA13,2021-11-18 04:46:36.000000,1321245996.0,30.534804689,114.421190761,12.6207,24.8,25,0.005232590180780452,0.0109,30.5348047559,114.4211906722,0.011297159400652328
467,DATA13,DATA13,2021-11-18 04:46:37.000000,1321245997.0,30.534804703,114.421190768,12.6267,21.4,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.010904710573607139
468,DATA13,DATA13,2021-11-18 04:46:38.000000,1321245998.0,30.534804723,114.421190744,12.6202,10.3,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.007796098473075817
469,DATA13,DATA13,2021-11-18 04:46:39.000000,1321245999.0,30.534804687,114.421190771,12.6209,32.9,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.012175403391937513
470,DATA13,DATA13,2021-11-18 04:46:40.000000,1321246000.0,30.534804702,114.421190777,12.6176,19.1,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011698364351670645
471,DATA13,DATA13,2021-11-18 04:46:41.000000,1321246001.0,30.534804699,114.421190766,12.6222,20.7,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.010991744729386963
472,DATA13,DATA13,2021-11-18 04:46:42.000000,1321246002.0,30.534804699,114.421190768,12.6203,22.4,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.011143198934336572
473,DATA13,DATA13,2021-11-18 04:46:43.000000,1321246003.0,30.534804699,114.421190776,12.6195,20.5,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.01179050373237835
474,DATA13,DATA13,2021-11-18 04:46:44.000000,1321246004.0,30.534804695,114.421190774,12.6236,20.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.01186889816152839
475,DATA13,DATA13,2021-11-18 04:46:45.000000,1321246005.0,30.534804674,114.421190778,12.6277,24.8,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.013613328254074337
476,DATA13,DATA13,2021-11-18 04:46:46.000000,1321246006.0,30.53480471,114.421190767,12.6222,12.3,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010418479647602124
477,DATA13,DATA13,2021-11-18 04:46:47.000000,1321246007.0,30.534804701,114.421190758,12.6212,24.9,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.010239065505967305
478,DATA13,DATA13,2021-11-18 04:46:48.000000,1321246008.0,30.534804707,114.421190749,12.6209,13.3,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.00914260063978158
479,DATA13,DATA13,2021-11-18 04:46:49.000000,1321246009.0,30.534804696,114.421190767,12.6216,22.1,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.01126329741904211
480,DATA13,DATA13,2021-11-18 04:46:50.000000,1321246010.0,30.534804699,114.421190763,12.6243,20.1,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.01075724662238277
481,DATA13,DATA13,2021-11-18 04:46:51.000000,1321246011.0,30.534804701,114.42119076,12.6211,18.9,25,0.005162363799656123,0.0108,30.5348047558,114.4211906722,0.010387545432878922
482,DATA13,DATA13,2021-11-18 04:46:52.000000,1321246012.0,30.534804687,114.421190758,12.6221,25.8,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011231208925930753
483,DATA13,DATA13,2021-11-18 04:46:53.000000,1321246013.0,30.534804695,114.421190779,12.6236,24.4,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.012272962271997591
484,DATA13,DATA13,2021-11-18 04:46:54.000000,1321246014.0,30.534804672,114.421190771,12.6205,28.7,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.013281937410704214
485,DATA13,DATA13,2021-11-18 04:46:55.000000,1321246015.0,30.53480469,114.421190785,12.6218,20.4,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.013059546610182169
486,DATA13,DATA13,2021-11-18 04:46:56.000000,1321246016.0,30.534804694,114.421190777,12.6231,21.8,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.012175281479454073
487,DATA13,DATA13,2021-11-18 04:46:57.000000,1321246017.0,30.534804679,114.421190774,12.6273,20.8,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.01296603271835389
488,DATA13,DATA13,2021-11-18 04:46:58.000000,1321246018.0,30.534804684,114.421190765,12.6223,28.4,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.01195177459726753
489,DATA13,DATA13,2021-11-18 04:46:59.000000,1321246019.0,30.534804683,114.421190774,12.6223,18.3,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.012678865974797738
490,DATA13,DATA13,2021-11-18 04:47:00.000000,1321246020.0,30.534804685,114.42119076,12.624,23.6,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011522755042623787
491,DATA13,DATA13,2021-11-18 04:47:01.000000,1321246021.0,30.534804692,114.421190773,12.6266,15.8,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011989829574346356
492,DATA13,DATA13,2021-11-18 04:47:02.000000,1321246022.0,30.534804684,114.421190763,12.6255,17.6,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011809456567585705
493,DATA13,DATA13,2021-11-18 04:47:03.000000,1321246023.0,30.534804668,114.421190752,12.6294,22.3,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.012393750174903318
494,DATA13,DATA13,2021-11-18 04:47:04.000000,1321246024.0,30.534804685,114.421190763,12.62,17.5,25,0.005162363799656123,0.0108,30.5348047559,114.4211906722,0.011734913100706047
495,DATA13,DATA13,2021-11-18 04:47:05.000000,1321246025.0,30.534804682,114.421190747,12.626,22.5,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.010898811962395656
496,DATA13,DATA13,2021-11-18 04:47:06.000000,1321246026.0,30.534804671,114.421190764,12.6275,24.1,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.012898319169058979
497,DATA13,DATA13,2021-11-18 04:47:07.000000,1321246027.0,30.534804678,114.421190761,12.6276,14.8,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.012139418439991478
498,DATA13,DATA13,2021-11-18 04:47:08.000000,1321246028.0,30.534804672,114.421190767,12.6212,20.7,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.013017407769162085
499,DATA13,DATA13,2021-11-18 04:47:09.000000,1321246029.0,30.534804667,114.421190759,12.6252,24.1,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.01291037568529144
500,DATA13,DATA13,2021-11-18 04:47:11.000000,1321246031.0,30.534804668,114.421190748,12.623,31.0,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.01216605538718107
501,DATA13,DATA13,2021-11-18 04:47:12.000000,1321246032.0,30.534804661,114.421190755,12.6288,17.1,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.013190019840109035
502,DATA13,DATA13,2021-11-18 04:47:13.000000,1321246033.0,30.534804688,114.421190777,12.6228,20.8,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.012569896679181207
503,DATA13,DATA13,2021-11-18 04:47:14.000000,1321246034.0,30.534804661,114.421190773,12.621,27.3,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.014298411037123968
504,DATA13,DATA13,2021-11-18 04:47:15.000000,1321246035.0,30.53480468,114.421190751,12.6241,10.6,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.011319532708279068
505,DATA13,DATA13,2021-11-18 04:47:16.000000,1321246036.0,30.534804677,114.421190752,12.624,21.5,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.011631933549257694
506,DATA13,DATA13,2021-11-18 04:47:17.000000,1321246037.0,30.534804676,114.421190746,12.6216,26.0,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.011347037688522932
507,DATA13,DATA13,2021-11-18 04:47:18.000000,1321246038.0,30.534804668,114.421190756,12.6261,20.5,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.012640649843195748
508,DATA13,DATA13,2021-11-18 04:47:19.000000,1321246039.0,30.534804687,114.421190787,12.6234,20.0,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.013413634270298892
509,DATA13,DATA13,2021-11-18 04:47:20.000000,1321246040.0,30.534804686,114.421190762,12.6264,14.5,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.011596551445542296
510,DATA13,DATA13,2021-11-18 04:47:21.000000,1321246041.0,30.534804683,114.421190761,12.6222,18.8,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.011751535045236796
511,DATA13,DATA13,2021-11-18 04:47:22.000000,1321246042.0,30.534804663,114.42119075,12.6268,15.3,25,0.005374011537017762,0.0111,30.534804756,114.4211906721,0.012735172208377393
512,DATA13,DATA13,2021-11-18 04:47:23.000000,1321246043.0,30.534804678,114.421190754,12.6258,19.8,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.011677109200456507
513,DATA13,DATA13,2021-11-18 04:47:24.000000,1321246044.0,30.534804669,114.421190775,12.6252,16.6,25,0.005374011537017762,0.0111,30.5348047559,114.4211906721,0.013795767960303146
514,DATA13,DATA13,2021-11-18 04:47:25.000000,1321246045.0,30.534804673,114.421190764,12.6277,15.5,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.01273742565869764
515,DATA13,DATA13,2021-11-18 04:47:26.000000,1321246046.0,30.534804671,114.421190755,12.6252,19.9,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.012323904349270939
516,DATA13,DATA13,2021-11-18 04:47:27.000000,1321246047.0,30.534804684,114.421190776,12.6215,16.0,25,0.005162363799656123,0.0108,30.5348047559,114.4211906721,0.01276527125356486
517,DATA13,DATA13,2021-11-18 04:47:28.000000,1321246048.0,30.534804685,114.421190761,12.6165,18.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011607681544914563
518,DATA13,DATA13,2021-11-18 04:47:29.000000,1321246049.0,30.534804685,114.421190782,12.6249,14.8,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.013159981083896884
519,DATA13,DATA13,2021-11-18 04:47:30.000000,1321246050.0,30.534804679,114.421190763,12.6251,22.2,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.012205070178308642
520,DATA13,DATA13,2021-11-18 04:47:31.000000,1321246051.0,30.534804684,114.421190756,12.6225,15.8,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011337504119542118
521,DATA13,DATA13,2021-11-18 04:47:32.000000,1321246052.0,30.534804691,114.421190779,12.6221,17.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.012536607256868944
522,DATA13,DATA13,2021-11-18 04:47:33.000000,1321246053.0,30.534804684,114.421190772,12.6225,15.4,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.0124748389999159
523,DATA13,DATA13,2021-11-18 04:47:34.000000,1321246054.0,30.53480468,114.421190752,12.6166,23.2,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011392144088297177
524,DATA13,DATA13,2021-11-18 04:47:35.000000,1321246055.0,30.534804684,114.421190764,12.6172,18.2,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011894994814312622
525,DATA13,DATA13,2021-11-18 04:47:36.000000,1321246056.0,30.534804682,114.421190752,12.6178,21.7,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.0112291516652807
526,DATA13,DATA13,2021-11-18 04:47:37.000000,1321246057.0,30.534804689,114.421190751,12.6172,20.8,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.01060664274697581
527,DATA13,DATA13,2021-11-18 04:47:38.000000,1321246058.0,30.534804673,114.421190759,12.621,21.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.012418245705385446
528,DATA13,DATA13,2021-11-18 04:47:39.000000,1321246059.0,30.53480469,114.421190754,12.6179,13.0,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010738193672149536
529,DATA13,DATA13,2021-11-18 04:47:40.000000,1321246060.0,30.534804693,114.421190753,12.6163,18.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010442853479605331
530,DATA13,DATA13,2021-11-18 04:47:41.000000,1321246061.0,30.534804695,114.421190753,12.6204,17.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.01029588282967926
531,DATA13,DATA13,2021-11-18 04:47:42.000000,1321246062.0,30.534804676,114.421190749,12.6195,16.3,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011537680972342014
532,DATA13,DATA13,2021-11-18 04:47:43.000000,1321246063.0,30.534804697,114.421190758,12.6176,27.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.01052311947082153
533,DATA13,DATA13,2021-11-18 04:47:44.000000,1321246064.0,30.534804698,114.421190751,12.6233,17.3,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009933491660807203
534,DATA13,DATA13,2021-11-18 04:47:45.000000,1321246065.0,30.534804684,114.421190755,12.6207,25.8,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011269555682171048
535,DATA13,DATA13,2021-11-18 04:47:46.000000,1321246066.0,30.534804694,114.42119076,12.6201,23.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010881110989895063
536,DATA13,DATA13,2021-11-18 04:47:47.000000,1321246067.0,30.534804692,114.421190759,12.6184,18.3,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010949244280417977
537,DATA13,DATA13,2021-11-18 04:47:48.000000,1321246068.0,30.534804684,114.421190745,12.6161,14.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010613898992765363
538,DATA13,DATA13,2021-11-18 04:47:49.000000,1321246069.0,30.534804695,114.421190762,12.6192,15.9,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010961827625354343
539,DATA13,DATA13,2021-11-18 04:47:50.000000,1321246070.0,30.534804695,114.421190756,12.6241,13.3,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010514669140558715
540,DATA13,DATA13,2021-11-18 04:47:51.000000,1321246071.0,30.534804692,114.421190751,12.6182,21.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010376452232163694
541,DATA13,DATA13,2021-11-18 04:47:52.000000,1321246072.0,30.534804686,114.42119075,12.6198,18.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010775351165866996
542,DATA13,DATA13,2021-11-18 04:47:53.000000,1321246073.0,30.534804692,114.421190737,12.6187,22.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009440904568351812
543,DATA13,DATA13,2021-11-18 04:47:54.000000,1321246074.0,30.534804686,114.421190762,12.6163,16.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011603962708362168
544,DATA13,DATA13,2021-11-18 04:47:55.000000,1321246075.0,30.534804692,114.421190743,12.6181,14.7,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009830278735414852
545,DATA13,DATA13,2021-11-18 04:47:56.000000,1321246076.0,30.534804695,114.421190752,12.6183,15.2,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.01022371472552523
546,DATA13,DATA13,2021-11-18 04:47:57.000000,1321246077.0,30.53480468,114.421190759,12.6229,22.3,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011854691359441154
547,DATA13,DATA13,2021-11-18 04:47:59.000000,1321246079.0,30.534804674,114.421190753,12.6213,16.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.01195462365579957
548,DATA13,DATA13,2021-11-18 04:48:00.000000,1321246080.0,30.534804668,114.421190734,12.6266,15.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011422021925050097
549,DATA13,DATA13,2021-11-18 04:48:01.000000,1321246081.0,30.534804684,114.421190742,12.6228,21.0,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010426389073559828
550,DATA13,DATA13,2021-11-18 04:48:02.000000,1321246082.0,30.534804711,114.421190767,12.6199,10.4,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010383961720627128
551,DATA13,DATA13,2021-11-18 04:48:03.000000,1321246083.0,30.534804677,114.421190751,12.622,18.2,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011577284291136644
552,DATA13,DATA13,2021-11-18 04:48:04.000000,1321246084.0,30.534804693,114.42119076,12.6224,15.7,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010951477789373611
553,DATA13,DATA13,2021-11-18 04:48:05.000000,1321246085.0,30.534804721,114.421190779,12.616,7.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010967933201585492
554,DATA13,DATA13,2021-11-18 04:48:06.000000,1321246086.0,30.534804691,114.421190762,12.6188,18.0,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011240817159643104
555,DATA13,DATA13,2021-11-18 04:48:07.000000,1321246087.0,30.534804699,114.42119076,12.6205,15.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010539727068974249
556,DATA13,DATA13,2021-11-18 04:48:08.000000,1321246088.0,30.534804696,114.421190758,12.6199,11.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010592384165985801
557,DATA13,DATA13,2021-11-18 04:48:09.000000,1321246089.0,30.534804704,114.421190759,12.6221,12.9,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010137939849549863
558,DATA13,DATA13,2021-11-18 04:48:10.000000,1321246090.0,30.534804693,114.421190759,12.6196,15.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010877732922595465
559,DATA13,DATA13,2021-11-18 04:48:11.000000,1321246091.0,30.534804695,114.421190769,12.6197,13.0,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011497988246500918
560,DATA13,DATA13,2021-11-18 04:48:12.000000,1321246092.0,30.534804691,114.421190781,12.6222,11.9,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.012694141640060356
561,DATA13,DATA13,2021-11-18 04:48:13.000000,1321246093.0,30.53480469,114.421190766,12.6203,14.1,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011607612911616211
562,DATA13,DATA13,2021-11-18 04:48:14.000000,1321246094.0,30.534804695,114.42119075,12.6221,15.4,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010080570812652595
