epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,risk_score,requires_review,quality_category,actual_exceeds_tolerance
2928,DATA13,DATA13,2021-11-18 06:04:35.000000,1321250675.0,30.500949845,114.476529375,21.6355,5.3,22,0.0055973207876626,0.0143,30.5009500042,114.4765294299,0.0184192179595862,0.006555108649693257,False,В пределах допуска — принято,False
2929,DATA13,DATA13,2021-11-18 06:04:36.000000,1321250676.0,30.500949872,114.476529373,21.6229,5.7,22,0.0055973207876626,0.0143,30.5009500038,114.4765294294,0.0155824020660757,0.006465987614800185,False,В пределах допуска — принято,False
2930,DATA13,DATA13,2021-11-18 06:04:37.000000,1321250677.0,30.500949872,114.476529361,21.6262,5.3,22,0.0055973207876626,0.0143,30.5009500031,114.4765294288,0.0159247526809394,0.006555108649693257,False,В пределах допуска — принято,False
2931,DATA13,DATA13,2021-11-18 06:04:38.000000,1321250678.0,30.500949863,114.476529357,21.6277,5.4,22,0.0055973207876626,0.0143,30.5009500023,114.4765294279,0.0168763465015643,0.006532714641419984,False,В пределах допуска — принято,False
2932,DATA13,DATA13,2021-11-18 06:04:39.000000,1321250679.0,30.500949849,114.476529338,21.6306,4.3,22,0.0055973207876626,0.0143,30.5009500058,114.4765294261,0.0193312964519844,0.006783285467305617,False,В пределах допуска — принято,False
2933,DATA13,DATA13,2021-11-18 06:04:40.000000,1321250680.0,30.500949849,114.476529381,21.6307,5.6,22,0.0055973207876626,0.0143,30.500950005,114.4765294265,0.0178374255618817,0.006488154378082679,False,В пределах допуска — принято,False
2934,DATA13,DATA13,2021-11-18 06:04:41.000000,1321250681.0,30.500949837,114.476529375,21.6388,5.8,22,0.0055973207876626,0.0143,30.5009500049,114.4765294263,0.0192540756604882,0.006443896093008688,False,В пределах допуска — принято,False
2935,DATA13,DATA13,2021-11-18 06:04:42.000000,1321250682.0,30.500949845,114.47652937,21.6264,4.5,22,0.0055973207876626,0.0143,30.5009500049,114.4765294263,0.0185323382041709,0.0067370276271319736,False,В пределах допуска — принято,False
2936,DATA13,DATA13,2021-11-18 06:04:43.000000,1321250683.0,30.500949851,114.476529361,21.6324,4.4,22,0.0055973207876626,0.0143,30.5009500051,114.476529426,0.0181876320063779,0.00676011725023075,False,В пределах допуска — принято,False
2937,DATA13,DATA13,2021-11-18 06:04:44.000000,1321250684.0,30.500949847,114.476529361,21.6355,6.5,22,0.0055973207876626,0.0143,30.5009500049,114.4765294263,0.0185935872033314,0.006291341133683982,False,В пределах допуска — принято,False
2938,DATA13,DATA13,2021-11-18 06:04:45.000000,1321250685.0,30.500949853,114.476529385,21.6269,6.0,22,0.0055973207876626,0.0143,30.500950006,114.4765294283,0.0174636876650321,0.006399937766543152,False,В пределах допуска — принято,False
2939,DATA13,DATA13,2021-11-18 06:04:46.000000,1321250686.0,30.500949826,114.476529384,21.6357,5.2,22,0.0055973207876626,0.0143,30.5009500039,114.4765294264,0.0201378703023169,0.006577578915899527,False,В пределах допуска — принято,False
2940,DATA13,DATA13,2021-11-18 06:04:47.000000,1321250687.0,30.500949847,114.476529361,21.6317,5.7,22,0.0055973207876626,0.0143,30.5009500034,114.4765294261,0.0184305964906304,0.006465987614800185,False,В пределах допуска — принято,False
2941,DATA13,DATA13,2021-11-18 06:04:48.000000,1321250688.0,30.500949848,114.476529376,21.6335,4.1,22,0.0055973207876626,0.0143,30.500950006,114.4765294298,0.0182616405541677,0.006829858739494854,False,В пределах допуска — принято,False
2942,DATA13,DATA13,2021-11-18 06:04:49.000000,1321250689.0,30.500949845,114.476529362,21.629,5.5,22,0.0055973207876626,0.0143,30.5009500049,114.4765294242,0.0187053650133078,0.006510396635724373,False,В пределах допуска — принято,False
2943,DATA13,DATA13,2021-11-18 06:04:50.000000,1321250690.0,30.500949849,114.476529354,21.6333,4.2,22,0.0055973207876626,0.0143,30.500950005,114.476529424,0.0185540245781347,0.006806532542169371,False,В пределах допуска — принято,False
2944,DATA13,DATA13,2021-11-18 06:04:51.000000,1321250691.0,30.500949867,114.47652936,21.6342,7.4,22,0.0055973207876626,0.0143,30.5009500053,114.476529424,0.0165173025964629,0.0061004614111468064,False,В пределах допуска — принято,False
2945,DATA13,DATA13,2021-11-18 06:04:52.000000,1321250692.0,30.500949864,114.476529363,21.6298,6.1,22,0.0055973207876626,0.0143,30.5009500054,114.4765294236,0.0167204557396565,0.006378070460242431,False,В пределах допуска — принято,False
2946,DATA13,DATA13,2021-11-18 06:04:53.000000,1321250693.0,30.500949848,114.476529368,21.6382,7.2,22,0.0055973207876626,0.0143,30.5009500051,114.4765294234,0.0182102245026413,0.006142375483767828,False,В пределах допуска — принято,False
2947,DATA13,DATA13,2021-11-18 06:04:54.000000,1321250694.0,30.500949847,114.476529366,21.6359,7.5,22,0.0055973207876626,0.0143,30.5009500048,114.4765294227,0.0183211464262889,0.006079611094570668,False,В пределах допуска — принято,False
2948,DATA13,DATA13,2021-11-18 06:04:55.000000,1321250695.0,30.500949858,114.476529356,21.629,7.7,22,0.0055973207876626,0.0143,30.5009500022,114.4765294214,0.0171748525187631,0.006038122708794246,False,В пределах допуска — принято,False
2949,DATA13,DATA13,2021-11-18 06:04:56.000000,1321250696.0,30.500949837,114.47652937,21.6384,4.9,22,0.0055973207876626,0.0143,30.5009500011,114.4765294215,0.0188521498681156,0.006645449828197161,False,В пределах допуска — принято,False
2950,DATA13,DATA13,2021-11-18 06:04:57.000000,1321250697.0,30.500949852,114.476529389,21.6368,6.7,22,0.0055973207876626,0.0143,30.5009500004,114.4765294218,0.0167504290727722,0.006248416946593348,False,В пределах допуска — принято,False
2951,DATA13,DATA13,2021-11-18 06:04:58.000000,1321250698.0,30.50094987,114.476529369,21.6297,6.5,22,0.0055973207876626,0.0143,30.5009499993,114.4765294217,0.0152009429494114,0.006291341133683982,False,В пределах допуска — принято,False
2952,DATA13,DATA13,2021-11-18 06:04:59.000000,1321250699.0,30.500949866,114.476529348,21.6385,7.8,22,0.0055973207876626,0.0143,30.5009499971,114.476529417,0.0159721818233437,0.006017484165093827,False,В пределах допуска — принято,False
2953,DATA13,DATA13,2021-11-18 06:05:00.000000,1321250700.0,30.500949838,114.476529405,21.6424,4.6,22,0.0055973207876626,0.0143,30.5009499986,114.4765294097,0.0178100414278979,0.006714016335053934,False,В пределах допуска — принято,False
2954,DATA13,DATA13,2021-11-18 06:05:01.000000,1321250701.0,30.500949535,114.476529139,21.6287,5.5,22,0.0055973207876626,0.0143,30.5009496707,114.4765291755,0.015446550205952,0.006510396635724373,False,В пределах допуска — принято,False
2955,DATA13,DATA13,2021-11-18 06:05:02.000000,1321250702.0,30.500948835,114.476528706,21.6353,3.5,22,0.0055973207876626,0.0143,30.5009489788,114.476528755,0.016621359770517,0.006971492425853669,False,В пределах допуска — принято,False
2956,DATA13,DATA13,2021-11-18 06:05:06.000000,1321250706.0,30.500927434,114.476517935,21.6002,6.9,20,0.0058796258384356,0.0144,30.5009275814,114.4765180851,0.0217866067702563,0.01730125590050382,False,В пределах допуска — принято,False
2957,DATA13,DATA13,2021-11-18 06:05:08.000000,1321250708.0,30.500898726,114.476504145,21.5219,3.3,20,0.0058796258384356,0.0144,30.5008987856,114.4765042075,0.0089250016702166,0.01954081212933607,False,В пределах допуска — принято,False
2958,DATA13,DATA13,2021-11-18 06:05:10.000000,1321250710.0,30.500860718,114.476467515,21.4591,5.6,20,0.0060307545133258,0.0144,30.5008607434,114.47646764,0.0123257612086382,0.018726700787016853,False,В пределах допуска — принято,False
2959,DATA13,DATA13,2021-11-18 06:05:11.000000,1321250711.0,30.500841755,114.476438476,21.4147,3.1,20,0.0060307545133258,0.0144,30.5008419864,114.4764385234,0.0260537428758634,0.020376536697455996,False,В пределах допуска — принято,False
2960,DATA13,DATA13,2021-11-18 06:05:12.000000,1321250712.0,30.500824032,114.476403663,21.3526,10.8,19,0.0067801179930735,0.0148,30.5008241412,114.4764037809,0.0165728259322066,0.03031614924874058,False,В пределах допуска — принято,False
2961,DATA13,DATA13,2021-11-18 06:05:13.000000,1321250713.0,30.500806063,114.476364481,21.259,6.5,17,0.0069028979421689,0.0158,30.500806106,114.4763646112,0.0133772035223784,0.09177227861739277,False,В пределах допуска — принято,False
2962,DATA13,DATA13,2021-11-18 06:05:14.000000,1321250714.0,30.500784918,114.476323063,21.1931,6.7,18,0.0067801179930735,0.0148,30.5007849813,114.4763232599,0.0201627117355307,0.055162315053538725,False,В пределах допуска — принято,False
2963,DATA13,DATA13,2021-11-18 06:05:16.000000,1321250716.0,30.500740078,114.476229897,21.073,4.6,16,0.0076843997813752,0.0148,30.5007402084,114.4762300254,0.0189979060908451,0.16976674526465763,True,В пределах допуска — требуется проверка,False
2964,DATA13,DATA13,2021-11-18 06:05:21.000000,1321250721.0,30.500613325,114.475941033,20.5734,3.6,14,0.0135207248326411,0.018,30.5006133167,114.4759413415,0.0296298705784231,0.709193317262309,True,В пределах допуска — требуется проверка,False
2965,DATA13,DATA13,2021-11-18 06:05:26.000000,1321250726.0,30.500449907,114.475597925,20.0853,3.1,12,0.0116516093309036,0.0174,30.5004499911,114.4755981779,0.0260067722128575,0.8044791054863922,True,В пределах допуска — требуется проверка,False
2966,DATA13,DATA13,2021-11-18 06:05:33.000000,1321250733.0,30.500226622,114.475122223,19.4076,4.0,19,0.0096020831073262,0.0165,30.5002266338,114.4751225108,0.0276594640094473,0.07501293045286012,False,В пределах допуска — принято,False
2967,DATA13,DATA13,2021-11-18 06:05:34.000000,1321250734.0,30.500196705,114.475058133,19.2943,6.8,17,0.0094403389769647,0.016,30.5001966865,114.4750584312,0.0287002819868927,0.15513436236670083,False,В пределах допуска — принято,False
2968,DATA13,DATA13,2021-11-18 06:05:35.000000,1321250735.0,30.500167035,114.474994414,19.2275,8.8,16,0.0094403389769647,0.016,30.5001669977,114.4749947042,0.0281641434764468,0.21747299415812785,True,В пределах допуска — требуется проверка,False
2969,DATA13,DATA13,2021-11-18 06:05:36.000000,1321250736.0,30.500137908,114.474931631,19.1332,11.1,18,0.0094403389769647,0.016,30.5001378763,114.4749319856,0.0342221928294563,0.0889655301734253,False,В пределах допуска — принято,False
2970,DATA13,DATA13,2021-11-18 06:05:37.000000,1321250737.0,30.50010924,114.47487007,19.0324,10.4,17,0.0087800911157003,0.016,30.5001091981,114.4748703559,0.027836444824355,0.1218014120452378,False,В пределах допуска — принято,False
2971,DATA13,DATA13,2021-11-18 06:05:38.000000,1321250738.0,30.500080658,114.47480924,18.9411,7.6,18,0.0083486525858967,0.0158,30.5000806054,114.4748095031,0.0259217857423006,0.0779508214894187,False,В пределах допуска — принято,False
2972,DATA13,DATA13,2021-11-18 06:05:39.000000,1321250739.0,30.500051625,114.474747883,18.8459,4.7,17,0.0081301906496711,0.0157,30.5000516107,114.4747481749,0.0280669609961198,0.12542471349968498,False,В пределах допуска — принято,False
2973,DATA13,DATA13,2021-11-18 06:05:44.000000,1321250744.0,30.49990921,114.474442675,18.4047,10.6,22,0.0076661594035083,0.0133,30.499909209,114.4744429249,0.0239904795889695,0.008645261457541879,False,В пределах допуска — принято,False
2974,DATA13,DATA13,2021-11-18 06:05:48.000000,1321250748.0,30.499801035,114.474214806,18.0563,10.6,23,0.0076661594035083,0.0133,30.4998011062,114.4742150129,0.0213732167236453,0.005349509743698143,False,В пределах допуска — принято,False
2975,DATA13,DATA13,2021-11-18 06:05:49.000000,1321250749.0,30.499779079,114.474167298,17.9854,11.5,23,0.0066850579653433,0.013,30.4997791363,114.4741675219,0.0224132971531045,0.004078923881224909,False,В пределах допуска — принято,False
2976,DATA13,DATA13,2021-11-18 06:05:50.000000,1321250750.0,30.49976201,114.474123696,17.8954,7.7,23,0.0066850579653433,0.013,30.4997620889,114.4741238844,0.020090373630065,0.004646712310376574,False,В пределах допуска — принято,False
2977,DATA13,DATA13,2021-11-18 06:05:53.000000,1321250753.0,30.499743622,114.474013857,17.7847,16.0,22,0.0060207972893961,0.0154,30.4997437579,114.474014007,0.0208409000572725,0.005184195464186482,False,В пределах допуска — принято,False
2978,DATA13,DATA13,2021-11-18 06:05:55.000000,1321250755.0,30.499739466,114.473980826,17.7408,15.6,21,0.0058137767414994,0.0142,30.4997395401,114.4739809145,0.0118179687276069,0.007813995621518115,False,В пределах допуска — принято,False
2979,DATA13,DATA13,2021-11-18 06:05:56.000000,1321250756.0,30.499734172,114.473971873,17.7497,11.4,21,0.0058137767414994,0.0142,30.499734264,114.4739720135,0.0169100091951518,0.009019387821143317,False,В пределах допуска — принято,False
2980,DATA13,DATA13,2021-11-18 06:05:57.000000,1321250757.0,30.499726286,114.473963973,17.7357,15.4,21,0.0058137767414994,0.0142,30.4997263427,114.4739640821,0.0122150209092228,0.007867589576125676,False,В пределах допуска — принято,False
2981,DATA13,DATA13,2021-11-18 06:05:58.000000,1321250758.0,30.499713738,114.473957949,17.7304,29.1,21,0.0056639209034025,0.0142,30.4997138135,114.4739581041,0.0170808385881852,0.004751351693797756,False,В пределах допуска — принято,False
2982,DATA13,DATA13,2021-11-18 06:05:59.000000,1321250759.0,30.499697378,114.473958252,17.7431,13.2,21,0.0056639209034025,0.0142,30.4996974728,114.4739584577,0.0223696299361383,0.008188009115702364,False,В пределах допуска — принято,False
2983,DATA13,DATA13,2021-11-18 06:06:00.000000,1321250760.0,30.499681555,114.473967608,17.7779,21.5,21,0.0056639209034025,0.0142,30.4996816796,114.473967787,0.0220475464616817,0.006164470865533098,False,В пределах допуска — принято,False
2984,DATA13,DATA13,2021-11-18 06:06:01.000000,1321250761.0,30.499671618,114.473982851,17.7905,29.0,21,0.0056639209034025,0.0142,30.499671724,114.4739830411,0.0217056975814723,0.004767668532474314,False,В пределах допуска — принято,False
2985,DATA13,DATA13,2021-11-18 06:06:02.000000,1321250762.0,30.499668281,114.473999661,17.8032,12.0,21,0.0056639209034025,0.0142,30.4996684375,114.4739997714,0.0203307612460297,0.008530612714902875,False,В пределах допуска — принято,False
2986,DATA13,DATA13,2021-11-18 06:06:03.000000,1321250763.0,30.499670435,114.474015373,17.8016,25.5,21,0.0056639209034025,0.0142,30.4996705741,114.4740154723,0.018129375774237,0.005375275058391693,False,В пределах допуска — принято,False
2987,DATA13,DATA13,2021-11-18 06:06:07.000000,1321250767.0,30.499709393,114.474089229,17.8288,18.2,21,0.0056639209034025,0.0142,30.4997094852,114.4740893377,0.0146071671890927,0.006901468295931643,False,В пределах допуска — принято,False
2988,DATA13,DATA13,2021-11-18 06:06:08.000000,1321250768.0,30.499725783,114.47412177,17.8674,23.2,22,0.0056639209034025,0.0142,30.4997258604,114.4741218729,0.0130847012109372,0.003594841575219122,False,В пределах допуска — принято,False
2989,DATA13,DATA13,2021-11-18 06:06:09.000000,1321250769.0,30.499745602,114.474161449,17.9174,29.3,22,0.0056639209034025,0.0142,30.4997456776,114.4741615557,0.013234987710488,0.0029155464886900483,False,В пределах допуска — принято,False
2990,DATA13,DATA13,2021-11-18 06:06:10.000000,1321250770.0,30.499768852,114.474207935,18.023,31.3,22,0.0056639209034025,0.0142,30.4997689246,114.4742080596,0.0144172439842787,0.0027219763817113835,False,В пределах допуска — принято,False
2991,DATA13,DATA13,2021-11-18 06:06:11.000000,1321250771.0,30.499794599,114.474259852,18.1362,14.0,22,0.0056639209034025,0.0142,30.4997946778,114.4742600049,0.0170812209099044,0.0049286689075811055,False,В пределах допуска — принято,False
2992,DATA13,DATA13,2021-11-18 06:06:12.000000,1321250772.0,30.499821803,114.47431594,18.1998,17.8,22,0.0056639209034025,0.0142,30.4998218746,114.4743160599,0.0139819204127735,0.004326577556261136,False,В пределах допуска — принято,False
2993,DATA13,DATA13,2021-11-18 06:06:13.000000,1321250773.0,30.499850042,114.47437509,18.2777,16.3,22,0.0056639209034025,0.0142,30.4998501117,114.4743752456,0.0168177248572765,0.004554962501080696,False,В пределах допуска — принято,False
2994,DATA13,DATA13,2021-11-18 06:06:14.000000,1321250774.0,30.499879051,114.474436036,18.3951,8.4,22,0.0056639209034025,0.0142,30.4998791051,114.4744361128,0.009504133345731,0.005971043683095044,False,В пределах допуска — принято,False
2995,DATA13,DATA13,2021-11-18 06:06:15.000000,1321250775.0,30.499908758,114.474498578,18.4539,3.4,21,0.0059464274989274,0.0144,30.4999089349,114.4744987396,0.0250054672890636,0.012291945688077397,False,В пределах допуска — принято,False
2996,DATA13,DATA13,2021-11-18 06:06:16.000000,1321250776.0,30.4999394,114.474562934,18.5456,5.2,20,0.0060440052945046,0.0142,30.4999394429,114.4745631188,0.0183670956152779,0.018931365557263838,False,В пределах допуска — принято,False
2997,DATA13,DATA13,2021-11-18 06:06:17.000000,1321250777.0,30.499970232,114.474628653,18.6422,7.0,18,0.0069065186599328,0.0145,30.4999702338,114.4746287885,0.0130094273537297,0.055732093350213965,False,В пределах допуска — принято,False
2998,DATA13,DATA13,2021-11-18 06:06:19.000000,1321250779.0,30.500031636,114.474761475,18.8493,19.3,16,0.0088814413244698,0.017,30.5000317055,114.4747616286,0.0166371226808759,0.14861835979288454,False,В пределах допуска — принято,False
2999,DATA13,DATA13,2021-11-18 06:06:20.000000,1321250780.0,30.500062563,114.474827823,18.9437,7.8,19,0.0088814413244698,0.017,30.5000626454,114.4748279775,0.0174192978170744,0.05736096708375032,False,В пределах допуска — принято,False
3000,DATA13,DATA13,2021-11-18 06:06:23.000000,1321250783.0,30.500155765,114.475025985,19.228,5.4,17,0.0102649890404227,0.017,30.5001558139,114.4750261593,0.0175889069025077,0.19436877042817366,True,В пределах допуска — требуется проверка,False
3001,DATA13,DATA13,2021-11-18 06:06:25.000000,1321250785.0,30.500218381,114.475157213,19.4318,4.9,16,0.0113569362065655,0.0168,30.5002182401,114.4751576426,0.0441002224723721,0.33890171145866843,True,В пределах допуска — требуется проверка,False
3002,DATA13,DATA13,2021-11-18 06:06:26.000000,1321250786.0,30.500249224,114.475222784,19.5256,3.7,17,0.0113569362065655,0.0168,30.5002491452,114.4752231168,0.0331212831995797,0.24783697494638068,True,В пределах допуска — требуется проверка,False
3003,DATA13,DATA13,2021-11-18 06:06:28.000000,1321250788.0,30.500310364,114.475352753,19.6973,4.7,14,0.0109224539367305,0.016,30.5003102774,114.4753530956,0.0342618260039956,0.5446141651843716,True,В пределах допуска — требуется проверка,False
3004,DATA13,DATA13,2021-11-18 06:06:29.000000,1321250789.0,30.500340618,114.475416654,19.7887,5.6,14,0.0109224539367305,0.016,30.5003404829,114.4754170306,0.0391327714390236,0.5369153590871286,True,В пределах допуска — требуется проверка,False
3005,DATA13,DATA13,2021-11-18 06:06:30.000000,1321250790.0,30.500370183,114.475479167,19.8836,4.2,15,0.0109224539367305,0.016,30.5003700973,114.4754795441,0.0374271316886375,0.42869693962758665,True,В пределах допуска — требуется проверка,False
3006,DATA13,DATA13,2021-11-18 06:06:32.000000,1321250792.0,30.500426051,114.475596833,20.059,3.5,14,0.0094403389769647,0.0159,30.50042603,114.4755971187,0.0275254900982072,0.4665108451805215,True,В пределах допуска — требуется проверка,False
3007,DATA13,DATA13,2021-11-18 06:06:34.000000,1321250794.0,30.500476343,114.475702729,20.2156,3.3,14,0.0109224539367305,0.016,30.5004763158,114.4757030294,0.0289952527008763,0.5565464955527608,True,В пределах допуска — требуется проверка,False
3008,DATA13,DATA13,2021-11-18 06:06:38.000000,1321250798.0,30.500565829,114.475890565,20.4874,3.4,17,0.0089140338792266,0.0168,30.500565776,114.4758908763,0.0304565254893925,0.15719922128604033,False,В пределах допуска — принято,False
3009,DATA13,DATA13,2021-11-18 06:06:40.000000,1321250800.0,30.500608451,114.475978226,20.5928,4.6,14,0.0116043095443029,0.0253,30.5006082919,114.4759785364,0.0346268626944799,0.6492590775114161,True,В пределах допуска — требуется проверка,False
3010,DATA13,DATA13,2021-11-18 06:06:42.000000,1321250802.0,30.500647567,114.476059569,20.69,3.4,16,0.0116043095443029,0.0253,30.5006474709,114.4760597946,0.024135882041853,0.4232292330190838,True,В пределах допуска — требуется проверка,False
3011,DATA13,DATA13,2021-11-18 06:06:44.000000,1321250804.0,30.500686661,114.476141244,20.8847,3.3,16,0.0137905764926633,0.017,30.500686664,114.4761414641,0.0211319016194139,0.49248485476556875,True,В пределах допуска — требуется проверка,False
3012,DATA13,DATA13,2021-11-18 06:06:46.000000,1321250806.0,30.500725619,114.4762204,21.0331,4.3,18,0.0106075444849408,0.0162,30.5007256778,114.4762205875,0.0191437393037876,0.14070668834144157,False,В пределах допуска — принято,False
3013,DATA13,DATA13,2021-11-18 06:06:50.000000,1321250810.0,30.500790951,114.476355463,21.224,4.5,18,0.0075802374632988,0.0148,30.5007910417,114.4763555129,0.011137892474109,0.07075225130291912,False,В пределах допуска — принято,False
3014,DATA13,DATA13,2021-11-18 06:06:56.000000,1321250816.0,30.500862917,114.476545885,21.5219,8.3,20,0.0064660652641308,0.0144,30.5008629917,114.4765459711,0.0117003610561722,0.01891569579426102,False,В пределах допуска — принято,False
3015,DATA13,DATA13,2021-11-18 06:07:01.000000,1321250821.0,30.500837557,114.47675383,21.8435,3.3,22,0.0060307545133258,0.0144,30.5008377146,114.4767538516,0.0175943579708133,0.007795950421683817,False,В пределах допуска — принято,False
3016,DATA13,DATA13,2021-11-18 06:07:05.000000,1321250825.0,30.500716138,114.476896447,21.8552,12.3,19,0.0068767724987816,0.0188,30.5007161989,114.4768964892,0.0078736170534811,0.03301636187861922,False,В пределах допуска — принято,False
3017,DATA13,DATA13,2021-11-18 06:07:06.000000,1321250826.0,30.500673403,114.476924791,21.8528,4.4,19,0.0068767724987816,0.0188,30.5006733785,114.4769247908,0.0027161698059179,0.04289941450240367,False,В пределах допуска — принято,False
3018,DATA13,DATA13,2021-11-18 06:07:07.000000,1321250827.0,30.500627786,114.476953907,21.886,12.7,16,0.0084899941107164,0.0203,30.5006277972,114.4769539195,0.0017267453687916,0.18026388935874962,True,В пределах допуска — требуется проверка,False
3019,DATA13,DATA13,2021-11-18 06:07:09.000000,1321250829.0,30.500530413,114.477015809,21.9421,8.8,17,0.0068680419334771,0.0155,30.5005304959,114.4770159822,0.0189978945257114,0.08405823460460186,False,В пределах допуска — принято,False
3020,DATA13,DATA13,2021-11-18 06:07:10.000000,1321250830.0,30.500480399,114.477047385,21.9753,10.7,16,0.008266196223173,0.017,30.5004804024,114.4770474948,0.0105474035077754,0.1686602461522011,True,В пределах допуска — требуется проверка,False
3021,DATA13,DATA13,2021-11-18 06:07:11.000000,1321250831.0,30.50042956,114.477079154,21.9813,11.1,18,0.008266196223173,0.017,30.5004296134,114.4770793569,0.0203579276594151,0.07072656894607923,False,В пределах допуска — принято,False
3022,DATA13,DATA13,2021-11-18 06:07:12.000000,1321250832.0,30.500378207,114.47711166,21.9985,9.3,19,0.0074276510418839,0.0183,30.500378199,114.4771117231,0.0061221098595477,0.04078514293033113,False,В пределах допуска — принято,False
3023,DATA13,DATA13,2021-11-18 06:07:13.000000,1321250833.0,30.500326337,114.477144337,22.0092,8.4,18,0.0074276510418839,0.0183,30.5003262652,114.4771444571,0.0140102744529825,0.06639263271554184,False,В пределах допуска — принято,False
3024,DATA13,DATA13,2021-11-18 06:07:17.000000,1321250837.0,30.500117747,114.477276287,22.1017,8.0,18,0.0079246451024635,0.0185,30.5001177022,114.4772765066,0.0216585541433016,0.07544007843783695,False,В пределах допуска — принято,False
3025,DATA13,DATA13,2021-11-18 06:07:19.000000,1321250839.0,30.500008467,114.477345471,22.1456,9.6,14,0.0097800817992489,0.019,30.5000083843,114.4773454284,0.0100389742640274,0.45682236350192246,True,В пределах допуска — требуется проверка,False
3026,DATA13,DATA13,2021-11-18 06:07:20.000000,1321250840.0,30.499952984,114.477380186,22.1616,14.8,15,0.0086371291526756,0.0189,30.4999529264,114.477380249,0.0087951005450608,0.2479495265193841,True,В пределах допуска — требуется проверка,False
3027,DATA13,DATA13,2021-11-18 06:07:21.000000,1321250841.0,30.499897071,114.477415482,22.1714,9.0,17,0.0086371291526756,0.0189,30.4998970215,114.4774155407,0.0078656962201132,0.13279844498458132,False,В пределах допуска — принято,False
3028,DATA13,DATA13,2021-11-18 06:07:22.000000,1321250842.0,30.499840598,114.477450947,22.2147,7.0,15,0.0101019800039398,0.0197,30.4998405254,114.4774510218,0.0107861995286628,0.38458944464954825,True,В пределах допуска — требуется проверка,False
3029,DATA13,DATA13,2021-11-18 06:07:23.000000,1321250843.0,30.499783189,114.477486848,22.2287,8.5,18,0.0101019800039398,0.0197,30.499783111,114.4774869698,0.014542826751658,0.12220003908093793,False,В пределах допуска — принято,False
3030,DATA13,DATA13,2021-11-18 06:07:24.000000,1321250844.0,30.499724222,114.477523681,22.214,5.6,18,0.0077077882690172,0.0185,30.4997241096,114.4775237818,0.0157769241223368,0.07764822166369181,False,В пределах допуска — принято,False
3031,DATA13,DATA13,2021-11-18 06:07:26.000000,1321250846.0,30.499602268,114.47760016,22.2702,14.2,17,0.0085276022421311,0.0191,30.4996022113,114.4776002845,0.0135041104067678,0.11148177096748302,False,В пределах допуска — принято,False
3032,DATA13,DATA13,2021-11-18 06:07:27.000000,1321250847.0,30.499540595,114.477638389,22.3268,6.8,17,0.0085276022421311,0.0191,30.4995404496,114.4776384223,0.0164331710500343,0.13933918317388663,False,В пределах допуска — принято,False
3033,DATA13,DATA13,2021-11-18 06:07:28.000000,1321250848.0,30.499479192,114.477676215,22.3761,5.0,14,0.0117991525119391,0.0197,30.4994790179,114.4776761252,0.0211386977297854,0.6188367522953148,True,В пределах допуска — требуется проверка,False
3034,DATA13,DATA13,2021-11-18 06:07:30.000000,1321250850.0,30.49936161,114.477747816,22.5141,5.1,14,0.0117991525119391,0.0197,30.4993614877,114.4777477458,0.0151408475286571,0.6180239018353666,True,В пределах допуска — требуется проверка,False
3035,DATA13,DATA13,2021-11-18 06:07:31.000000,1321250851.0,30.499306683,114.477781188,22.6042,12.1,16,0.0086371291526756,0.0189,30.4993065482,114.4777811068,0.0168550081818673,0.18244075461348905,True,В пределах допуска — требуется проверка,False
3036,DATA13,DATA13,2021-11-18 06:07:32.000000,1321250852.0,30.499254742,114.477812804,22.6849,3.9,15,0.0111220501707194,0.0193,30.4992545715,114.4778126844,0.0221157665791517,0.4667763753886604,True,В пределах допуска — требуется проверка,False
3037,DATA13,DATA13,2021-11-18 06:07:38.000000,1321250858.0,30.498981726,114.477958001,23.2134,3.1,18,0.008134494452638,0.0161,30.4989817162,114.4779580476,0.0046036455555699,0.08646854802499031,False,В пределах допуска — принято,False
3038,DATA13,DATA13,2021-11-18 06:07:45.000000,1321250865.0,30.498651323,114.478167149,23.8658,3.2,22,0.0085146931829632,0.0163,30.4986513153,114.4781673315,0.0175408960780958,0.014799219554995304,False,В пределах допуска — принято,False
3039,DATA13,DATA13,2021-11-18 06:07:46.000000,1321250866.0,30.498609557,114.478194905,23.9452,4.8,22,0.00700927956355,0.016,30.4986095531,114.4781950476,0.01369651840542,0.009764591479493302,False,В пределах допуска — принято,False
3040,DATA13,DATA13,2021-11-18 06:07:47.000000,1321250867.0,30.498571214,114.478220135,23.9893,11.9,22,0.00700927956355,0.016,30.4985711252,114.4782202715,0.0163899710155697,0.007662304241372403,False,В пределах допуска — принято,False
3041,DATA13,DATA13,2021-11-18 06:07:48.000000,1321250868.0,30.498537171,114.478242078,24.0578,9.6,22,0.00700927956355,0.016,30.4985371074,114.4782421528,0.0100637037884749,0.008288825947546477,False,В пределах допуска — принято,False
3042,DATA13,DATA13,2021-11-18 06:07:49.000000,1321250869.0,30.498509291,114.478259793,24.0999,6.6,22,0.00700927956355,0.016,30.4985092441,114.4782599077,0.0121771145851861,0.009182927971446545,False,В пределах допуска — принято,False
